from;r120640428428-biomass_solid;r120640428428-biomass_solid-boiler_heat_high;r120640472472-biomass_solid;r120640472472-biomass_solid-boiler_heat_high;r120670124124-biomass_solid;r120670124124-biomass_solid-boiler_heat_high;r120670201201-biomass_solid;r120670201201-biomass_solid-boiler_heat_high;r120640428428-electricity;r120640428428-electricity-boiler_heat_high;r120640472472-electricity;r120640472472-electricity-boiler_heat_high;r120670124124-electricity;r120670124124-electricity-boiler_heat_high;r120670201201-electricity;r120670201201-electricity-boiler_heat_high;r120640428428-electricity;r120640428428-electricity-electrolyzer;r120640472472-electricity;r120640472472-electricity-electrolyzer;r120670124124-electricity;r120670124124-electricity-electrolyzer;r120670201201-electricity;r120670201201-electricity-electrolyzer;r120640428428-electricity;r120640428428-electricity-heatpump_central;r120640472472-electricity;r120640472472-electricity-heatpump_central;r120670124124-electricity;r120670124124-electricity-heatpump_central;r120670201201-electricity;r120670201201-electricity-heatpump_central;r120640428428-electricity;r120640428428-electricity-heatpump_decentral;r120640472472-electricity;r120640472472-electricity-heatpump_decentral;r120670124124-electricity;r120670124124-electricity-heatpump_decentral;r120670201201-electricity;r120670201201-electricity-heatpump_decentral;r120640428428-electricity;r120640428428-electricity-heatpump_heat_high;r120640472472-electricity;r120640472472-electricity-heatpump_heat_high;r120670124124-electricity;r120670124124-electricity-heatpump_heat_high;r120670201201-electricity;r120670201201-electricity-heatpump_heat_high;r120640428428-h2;r120640428428-h2-boiler_heat_high;r120640472472-h2;r120640472472-h2-boiler_heat_high;r120670124124-h2;r120670124124-h2-boiler_heat_high;r120670201201-h2;r120670201201-h2-boiler_heat_high
to;r120640428428-biomass_solid-boiler_heat_high;r120640428428-heat_high;r120640472472-biomass_solid-boiler_heat_high;r120640472472-heat_high;r120670124124-biomass_solid-boiler_heat_high;r120670124124-heat_high;r120670201201-biomass_solid-boiler_heat_high;r120670201201-heat_high;r120640428428-electricity-boiler_heat_high;r120640428428-heat_high;r120640472472-electricity-boiler_heat_high;r120640472472-heat_high;r120670124124-electricity-boiler_heat_high;r120670124124-heat_high;r120670201201-electricity-boiler_heat_high;r120670201201-heat_high;r120640428428-electricity-electrolyzer;r120640428428-h2;r120640472472-electricity-electrolyzer;r120640472472-h2;r120670124124-electricity-electrolyzer;r120670124124-h2;r120670201201-electricity-electrolyzer;r120670201201-h2;r120640428428-electricity-heatpump_central;r120640428428-heat_low_central;r120640472472-electricity-heatpump_central;r120640472472-heat_low_central;r120670124124-electricity-heatpump_central;r120670124124-heat_low_central;r120670201201-electricity-heatpump_central;r120670201201-heat_low_central;r120640428428-electricity-heatpump_decentral;r120640428428-heat_low_decentral;r120640472472-electricity-heatpump_decentral;r120640472472-heat_low_decentral;r120670124124-electricity-heatpump_decentral;r120670124124-heat_low_decentral;r120670201201-electricity-heatpump_decentral;r120670201201-heat_low_decentral;r120640428428-electricity-heatpump_heat_high;r120640428428-heat_high;r120640472472-electricity-heatpump_heat_high;r120640472472-heat_high;r120670124124-electricity-heatpump_heat_high;r120670124124-heat_high;r120670201201-electricity-heatpump_heat_high;r120670201201-heat_high;r120640428428-h2-boiler_heat_high;r120640428428-heat_high;r120640472472-h2-boiler_heat_high;r120640472472-heat_high;r120670124124-h2-boiler_heat_high;r120670124124-heat_high;r120670201201-h2-boiler_heat_high;r120670201201-heat_high
type;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2019-11-12 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0598436668091804;3.6988543971640397;0.0024370768548288404;0.008505398223352653;0.35220687559269953;1.2292019958185214;3.1765671057564075;11.086219199089863;3.173432760591557;11.075280334464534;1.8453258134289219;6.440187088866938;3.1192335703671503;10.886125160581356;0.0;0.0;0.22418455118659494;0.5335592318240959;0.15570135290192214;0.37056921990657465;4.5156413036116625;10.747226302595756;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-12 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8943113973791434;3.072853961394737;0.0020300314612040384;0.006975188100697075;0.3034364831474153;1.0426077560945188;2.674924567751336;9.19104081479359;2.677788409263912;9.200880974230802;1.5371158484436624;5.281530055252424;2.6873105844819074;9.233599168279834;0.0;0.0;0.21709944058434308;0.5145256741848931;0.15078057981389534;0.35734997415893194;4.372929337479991;10.36384252982758;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-12 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7302872106368943;2.4917399626930834;0.0016229256484831785;0.005537422312624605;0.24815284858173964;0.8466975193608957;2.175778636104118;7.42375670638725;2.1866596286350246;7.460882652902704;1.2288601348323966;4.192870780048137;2.197704671653045;7.498568339680189;0.0;0.0;0.20073201432030782;0.4737275537959264;0.13941302393484806;0.3290147364862414;4.043248163284454;9.54206566535131;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.706849593151534;2.3834968281069724;0.0015346585589149939;0.005174868660661359;0.23748767304510976;0.80080843350811;2.096557408887685;7.069591582769273;2.1164816340047583;7.136776069864045;1.1620253370156273;3.918349436416695;2.103251167553411;7.092162936990102;0.0;0.0;0.1943964033694758;0.4568315479182682;0.135012795679674;0.3172800698472339;3.9156330071920116;9.201737566901228;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7308863622088625;2.4484693133996895;0.0015967134384012468;0.005348990018644177;0.2454532464021098;0.8222683754470679;2.170274606858432;7.270419932975748;2.188453635889668;7.331319680230388;1.2090125589156298;4.05019207236736;2.173796308901275;7.282217634819272;0.0;0.0;0.1968762005524328;0.4606903092926927;0.13673507214460048;0.3199600688183651;3.9655823659889085;9.279462736414045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7319901764805314;2.4499711206803387;0.0016090102444402158;0.005385357288141403;0.24714347826042266;0.8271892217376347;2.1762138300070757;7.283787689033683;2.1917587274621533;7.335816460815827;1.218323555227247;4.0777289393455955;2.1887654316513108;7.325797899736937;0.0;0.0;0.19895877502659218;0.46357394581195976;0.13818146825632777;0.3219628210372437;4.007530659319496;9.337546436214426;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8040817050016067;2.678396159360352;0.001758405836196831;0.005857249840371644;0.26521945238955313;0.8834459959096015;2.39724066237151;7.9852086463595;2.4171470980330296;8.051516983548021;1.338274948341888;4.457793852926829;2.3587568715979796;7.857019139292871;0.0;0.0;0.19701523826054868;0.45707535276447286;0.13683163704679127;0.3174493979485557;3.9683829354938287;9.206648410345682;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9858629401438788;3.277994275978397;0.0021482839914538274;0.007143044271583977;0.3120484937055671;1.0375612415710107;3.3787482871826273;11.234338054882237;3.3875864443060917;11.263724927317755;1.9389765777254993;6.447097120937285;3.216507836853862;10.694888557539093;0.0;0.0;0.1990120795376315;0.4617080245273051;0.13821848947139667;0.32066689557364025;4.008604346379751;9.29996208360102;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3091017744617137;4.318726753949194;0.0029518093761169185;0.009738019131809715;0.4106551517208939;1.3547513455272289;3.4221252535516795;11.289591211466991;3.424868851610415;11.29864234146276;1.9695059578338583;6.497400154893898;3.390390990914237;11.184899879026068;0.0;0.0;0.21120190773689704;0.48787640687223216;0.14668460692784846;0.33884144200332994;4.254138177364911;9.827059189712946;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.394311276867104;4.577523921954702;0.003204825249265101;0.010521441293337326;0.4424382343009526;1.4525247232100273;3.438803293166918;11.289591211466991;3.4415602624010844;11.29864234146276;1.979104524792537;6.497400154893898;3.406914370705473;11.184899879026068;0.0;0.0;0.23212610981325274;0.5338900525704813;0.16121694893998886;0.37079898256197436;4.675604289284753;10.753889865354932;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.05662518761943733;0.048131409476521725;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3205146850627292;4.398634415943951;0.003025416500765749;0.01007766236405071;0.4197879261348686;1.3983135819552472;3.389249838326926;11.289591211466991;3.391967079394404;11.29864234146276;1.9505854562875709;6.497400154893898;3.3578204380144303;11.184899879026068;0.0206860261104978;0.04861216135966984;0.24833480172716632;0.5835867840588409;0.17247426014367762;0.4053145113376424;4.981606703172897;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 08:00:00;0.04748779758013571;0.04036462794311535;0.040219368489498294;0.03418646321607355;0.02793328110046087;0.023743288935391738;0.8667445316824974;0.7367328519301228;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2687960496604167;4.303756200448134;0.0028988301343190457;0.009832831815610203;0.40338058032757024;1.3682669284711182;3.328299295833429;11.289591211466991;3.330967671421804;11.29864234146276;1.915507121136173;6.497400154893898;3.2974351058449494;11.184899879026068;0.020087669983334645;0.04861216135966984;0.24115156366067805;0.5835867840588409;0.1674853352634886;0.4053145113376424;4.837510641510871;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05484990604929095;0.05430140698879804;0.04645464088512671;0.045990094476275445;0.032263821909685984;0.031941183690589126;0.9843310143552045;0.9744877042116524;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1823848641751604;4.1336174851563605;0.00271010188452256;0.00947451618829087;0.3791275752010495;1.3254300029028692;3.229288103966531;11.289591211466991;3.2318770999607436;11.29864234146276;1.8585240717659892;6.497400154893898;3.1993420706596303;11.184899879026068;0.019444864543867936;0.04861216135966984;0.23343471362353635;0.5835867840588409;0.16212580453505696;0.4053145113376424;4.682710300982523;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05493102525066041;0.05438171499815381;0.046523344072423416;0.04605811063169918;0.03231153786136125;0.031988422482747636;0.9857148695254389;0.9758577208301844;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0960546698193163;3.96004552205719;0.0025177788642002145;0.009096735036355375;0.4335513322432782;1.5664209633949642;3.1247138697666736;11.289591211466991;3.127219026145242;11.29864234146276;1.7983393730677826;6.497400154893898;3.09573758068809;11.184899879026068;0.018915237883140014;0.04861216135966984;0.22707656967270076;0.5835867840588409;0.15770992659052235;0.4053145113376424;4.555165662434361;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 11:00:00;0.05563164886306136;0.047286901533602155;0.04711673101971325;0.04004922136675626;0.03272365881259702;0.027815109990707465;0.0;0.0;0.00911883473942101;0.0090276463920268;0.007723116111264482;0.007645884950151838;0.0053638826617523104;0.005310243835134787;1.0190211469608284;1.0088309354912202;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8725329086350574;3.8565954561669535;0.001997783761249332;0.008830204224722048;0.41949744527579585;1.8541787081190177;2.554206156440496;11.289591211466991;2.5562539234078643;11.29864234146276;1.4700000350438684;6.497400154893898;2.5305203346212823;11.184899879026068;0.018554260060942684;0.04861216135966984;0.22274304735070263;0.5835867840588409;0.1547001951670391;0.4053145113376424;4.468235020021491;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 12:00:00;0.05563164886306136;0.047286901533602155;0.04711673101971325;0.04004922136675626;0.03272365881259702;0.027815109990707465;0.025641707886117866;0.021795451703200186;0.012765998064699902;0.012638338084052902;0.010812048704384632;0.010703928217340786;0.007509217749411195;0.007434125571917083;1.0592244187936777;1.048632174605741;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2905357705860063;5.931302401613285;0.0029147182532538525;0.013396045091954707;0.403433139277419;1.8541787081190177;2.4563949546272825;11.289591211466991;2.4583643040606526;11.29864234146276;1.4137076055034592;6.497400154893898;2.4336161616679868;11.184899879026068;0.018344211833837675;0.04861216135966984;0.2202214279467324;0.5835867840588409;0.15294887220288392;0.4053145113376424;4.417651227342003;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 13:00:00;0.05563164886306136;0.047286901533602155;0.04711673101971325;0.04004922136675626;0.03272365881259702;0.027815109990707465;1.005674778938913;0.8548235620980762;0.011475481138311195;0.011360726326928083;0.009719056852809058;0.009621866284280967;0.006750109643610164;0.006682608547174063;0.19576627526026746;0.1938086125076648;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7945354123101681;3.727960154559309;0.0018301150621941999;0.008586899871815186;0.0;0.0;2.4061362343280033;11.289591211466991;2.4080652901668285;11.29864234146276;1.384782641707992;6.497400154893898;2.383823503628744;11.184899879026068;0.018344211833837675;0.04861216135966984;0.2202214279467324;0.5835867840588409;0.15294887220288392;0.4053145113376424;4.417651227342003;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 14:00:00;0.05563164886306136;0.047286901533602155;0.04711673101971325;0.04004922136675626;0.03272365881259702;0.027815109990707465;1.005674778938913;0.8548235620980762;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7953408009727194;3.802524369450571;0.0018266006296864786;0.008732977610531054;0.25852639826715396;1.236014710115263;2.3613451603152043;11.289591211466991;2.3632383060997197;11.29864234146276;1.3590044247843336;6.497400154893898;2.339447788961738;11.184899879026068;0.01869698513833455;0.04861216135966984;0.22445645540724649;0.5835867840588409;0.155890196668324;0.4053145113376424;4.502606058637041;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 15:00:00;0.02969453712776499;0.02524035655860024;0.02514952454578027;0.02137709586391323;0.01746692613693456;0.014846887216394378;0.5631999324179597;0.47871994255526573;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8326452063803732;3.8684696288432137;0.001912062590201085;0.00888344279407424;0.2699532652741788;1.2542028704638346;2.4299593653609537;11.289591211466991;2.4319075207625396;11.29864234146276;1.3984933609328236;6.497400154893898;2.4074257165359594;11.184899879026068;0.019290540222091205;0.04861216135966984;0.2315820571662067;0.5835867840588409;0.16083909180065176;0.4053145113376424;4.645545933514407;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3401044739297978;5.931302401613285;0.0030266708296327847;0.013396045091954707;0.41892876369611787;1.8541787081190177;2.5507436085555786;11.289591211466991;2.552788599517117;11.29864234146276;1.4680072650008809;6.497400154893898;2.527089895848637;11.184899879026068;0.018538777820680034;0.04579078121707969;0.2353025268014993;0.5811972411997033;0.1634230439622948;0.40365491858686814;4.739585324881096;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.34563612591672116;1.2339209695226945;0.0009072994416545593;0.0032390590067067765;0.23912350659069162;0.8536709185287691;3.1623504794025186;11.289591211466991;3.1648858099335464;11.29864234146276;1.8200000433876466;6.497400154893898;3.133025176197778;11.184899879026068;0.008419897929665042;0.0205445509483827;0.22943244698736867;0.5598151706491795;0.15934613784247179;0.38880457633563115;4.621347137977117;11.276087016664166;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2189966461979735;4.22869936566077;0.0028064755648862984;0.00973566373459057;0.3913812613062719;1.357701595471457;3.2544223728645116;11.289591211466991;3.2570315195914556;11.29864234146276;1.8729893787529255;6.497400154893898;3.224243262907486;11.184899879026068;0.002153565109891673;0.005211627565937849;0.22596243278517014;0.5468290873401117;0.15693613276847582;0.3797854412997115;4.551452315284696;11.014514602988966;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.225017390678874;4.1834343891683545;0.0028293052647137998;0.009662077478997626;0.3951038297260799;1.3492795785145628;3.3058832244412857;11.289591211466991;3.3085336285396076;11.29864234146276;1.9026061946980668;6.497400154893898;3.275226904546433;11.184899879026068;0.0;0.0;0.22600631068755328;0.5424151456501278;0.1569666069859337;0.37671985676624087;4.552336126712685;10.925606704110445;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2125421321098893;4.094754780135096;0.0027913443639793725;0.009426369917158341;0.3909552056061919;1.32025572933211;3.3430829764486205;11.289591211466991;3.345763204460397;11.29864234146276;1.9240154441498072;6.497400154893898;3.3120816935226736;11.184899879026068;0.0;0.0;0.22620964790254722;0.5406410584870879;0.1571078293819565;0.375487712222876;4.556431850176804;10.889872121922563;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1221722913104304;3.770498898803046;0.002565371552682497;0.008619648417013188;0.3635935036788811;1.2216741723610405;3.358131532887025;11.283321950500403;3.360060001107481;11.289801603721136;1.9337500460993746;6.497400154893898;3.2200764415346526;10.819456843556432;0.0;0.0;0.22418455118659494;0.5335592318240959;0.15570135290192214;0.37056921990657465;4.5156413036116625;10.747226302595756;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9346726995317449;3.1405002704266627;0.0021072735907402694;0.007080439264887305;0.30773633988515814;1.0339941020141312;2.7905500489750295;9.376248164556099;2.7986400806210807;9.40343067088683;1.595602676725259;5.36122499379687;2.725391208153909;9.157314459397133;0.0;0.0;0.21801935346817508;0.5145256741848931;0.15141948057581864;0.35734997415893194;4.391458699079483;10.36384252982758;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-13 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7776960952040282;2.635612066646451;0.0016990171239012525;0.005757969032901344;0.2571314563174936;0.8714185054599859;2.3086174734873497;7.823904617648627;2.328613496115683;7.89167113833605;1.286475701404558;4.359866152060047;2.27722150282618;7.717503673077924;0.0;0.0;0.20158619310464954;0.4737275537959264;0.1400062708452091;0.3290147364862414;4.060453474617578;9.54206566535131;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-14 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7176583591118293;2.4034378446655165;0.0015523864897068692;0.005198942354028306;0.24517476869457383;0.8210903003581278;2.127862590505656;7.126211815603441;2.1488457392725064;7.196484380823625;1.1754487168504115;3.9365777527320285;2.1713300395745243;7.271784302535083;0.0;0.0;0.19522715723002915;0.4568315479182682;0.13558977343898884;0.3172800698472339;3.9323664815817216;9.201737566901228;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-14 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7419055133345188;2.4757386979972895;0.0016132375275518171;0.005383373629440414;0.25283019622401215;0.8436943647995285;2.2017305801823834;7.3471749460686135;2.2214476861172314;7.412970928573202;1.2215244040765778;4.076226936403541;2.2391284506792273;7.471971639916582;0.0;0.0;0.1977211627865634;0.4606903092926927;0.13732191794779616;0.3199600688183651;3.9826020327957274;9.279462736414045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-14 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7642131692325845;2.5280171638213895;0.0016609070404825343;0.005494280489916223;0.2590590402455627;0.8569673051323213;2.2674999195358576;7.500889733824617;2.2882422976773067;7.56950552071653;1.2576191963070076;4.1602043013835805;2.2942926758065916;7.589520171568204;0.0;0.0;0.19981635595343095;0.46357394581195976;0.13877707803329473;0.3219628210372437;4.024804498368288;9.337546436214426;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-14 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8145883168208574;2.698731093627501;0.001774927357625965;0.005880334335814822;0.27273715993127645;0.9035782108523189;2.4275565298657784;8.042494783445324;2.44865824964332;8.112404781068319;1.3508219620453892;4.475273160256375;2.425389420322035;8.035315149526902;0.0;0.0;0.19701523826054868;0.45707535276447286;0.13683163704679127;0.3174493979485557;3.9683829354938287;9.206648410345682;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-14 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9562415328943099;3.15272833395254;0.00210773670038221;0.006949207901160147;0.31340883169461764;1.0333089180971544;3.3024944945789665;10.888324348626853;3.302592620436063;10.888647869577701;1.910927058050915;6.300326510393867;3.232401850327013;10.657228900528162;0.0;0.0;0.19987360369147406;0.4617080245273051;0.13881683791066676;0.32066689557364025;4.025957611948494;9.29996208360102;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-14 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2872054178536898;4.223320975977956;0.0029202773803690095;0.009581430084990721;0.41283433208428416;1.3545094435685363;3.4408994853602533;11.289591211466991;3.4436581351608533;11.29864234146276;1.980310928038372;6.497400154893898;3.4089911243602766;11.184899879026068;0.0;0.0;0.21120190773689704;0.48787640687223216;0.14668460692784846;0.33884144200332994;4.254138177364911;9.827059189712946;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-14 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.475242836900843;4.779786791558732;0.003337297104178487;0.010812842617538298;0.47753851242330375;1.5472247802515042;3.484441731934256;11.289591211466991;3.4872352905749255;11.29864234146276;2.005370418177129;6.497400154893898;3.452129592291996;11.184899879026068;0.0;0.0;0.23112123487899622;0.5338900525704813;0.16051904007011877;0.37079898256197436;4.655363578075728;10.753889865354932;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-11-14 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.05662518761943733;0.048131409476521725;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4371435986461993;4.663530977606917;0.003224194304607666;0.010462510518451876;0.46333480601475396;1.5035214455178767;3.4790727924397506;11.289591211466991;3.481862046675735;11.29864234146276;2.00228047916607;6.497400154893898;3.4468104403778326;11.184899879026068;0.020774427931482837;0.04861216135966984;0.24939606156360725;0.5835867840588409;0.17321132963147112;0.4053145113376424;5.002895620707824;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
